"activity" "subject" "measurement" "mean(value)"
"WALKING_DOWNSTAIRS" 17 "angle(tBodyAccMean,gravity)" 0.0206444268597917
"WALKING_DOWNSTAIRS" 17 "angle(tBodyAccJerkMean),gravityMean)" -0.00842520879166667
"WALKING_DOWNSTAIRS" 17 "angle(tBodyGyroMean,gravityMean)" 0.0822404258958333
"WALKING_DOWNSTAIRS" 17 "angle(tBodyGyroJerkMean,gravityMean)" 0.0706914490270833
"WALKING_DOWNSTAIRS" 17 "angle(X,gravityMean)" -0.668131771041667
"WALKING_DOWNSTAIRS" 17 "angle(Y,gravityMean)" 0.203311235916667
"WALKING_DOWNSTAIRS" 17 "angle(Z,gravityMean)" 0.222593196
"WALKING_DOWNSTAIRS" 17 "tBodyAcc-std()-X" -0.992370654583333
"WALKING_DOWNSTAIRS" 17 "tBodyAcc-std()-Y" -0.965205728333333
"WALKING_DOWNSTAIRS" 17 "tBodyAcc-std()-Z" -0.976352307916667
"WALKING_DOWNSTAIRS" 17 "tGravityAcc-std()-X" -0.986674910208333
"WALKING_DOWNSTAIRS" 17 "tGravityAcc-std()-Y" -0.970555891666667
"WALKING_DOWNSTAIRS" 17 "tGravityAcc-std()-Z" -0.973160545416667
"WALKING_DOWNSTAIRS" 17 "tBodyAccJerk-std()-X" -0.993627979375
"WALKING_DOWNSTAIRS" 17 "tBodyAccJerk-std()-Y" -0.987195772291667
"WALKING_DOWNSTAIRS" 17 "tBodyAccJerk-std()-Z" -0.991061698958333
"WALKING_DOWNSTAIRS" 17 "tBodyGyro-std()-X" -0.985719333333333
"WALKING_DOWNSTAIRS" 17 "tBodyGyro-std()-Y" -0.985762623125
"WALKING_DOWNSTAIRS" 17 "tBodyGyro-std()-Z" -0.985666489166667
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk-std()-X" -0.992357467708333
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk-std()-Y" -0.993025651041667
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk-std()-Z" -0.993543291041667
"WALKING_DOWNSTAIRS" 17 "tBodyAccMag-std()" -0.97465493875
"WALKING_DOWNSTAIRS" 17 "tGravityAccMag-std()" -0.97465493875
"WALKING_DOWNSTAIRS" 17 "tBodyAccJerkMag-std()" -0.991481431666667
"WALKING_DOWNSTAIRS" 17 "tBodyGyroMag-std()" -0.980494326458333
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerkMag-std()" -0.99273415625
"WALKING_DOWNSTAIRS" 17 "fBodyAcc-std()-X" -0.992433994583333
"WALKING_DOWNSTAIRS" 17 "fBodyAcc-std()-Y" -0.962714830416667
"WALKING_DOWNSTAIRS" 17 "fBodyAcc-std()-Z" -0.974056181875
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk-std()-X" -0.994178642291667
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk-std()-Y" -0.988578176875
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk-std()-Z" -0.991258490416667
"WALKING_DOWNSTAIRS" 17 "fBodyGyro-std()-X" -0.986027005208333
"WALKING_DOWNSTAIRS" 17 "fBodyGyro-std()-Y" -0.984919989375
"WALKING_DOWNSTAIRS" 17 "fBodyGyro-std()-Z" -0.986650575625
"WALKING_DOWNSTAIRS" 17 "fBodyAccMag-std()" -0.974433710625
"WALKING_DOWNSTAIRS" 17 "fBodyBodyAccJerkMag-std()" -0.990655515625
"WALKING_DOWNSTAIRS" 17 "fBodyBodyGyroMag-std()" -0.98029209625
"WALKING_DOWNSTAIRS" 17 "fBodyBodyGyroJerkMag-std()" -0.992490134583333
"WALKING_UPSTAIRS" 4 "tBodyAcc-mean()-X" 0.269685855146341
"WALKING_UPSTAIRS" 4 "tBodyAcc-mean()-Y" -0.0171085099442602
"WALKING_UPSTAIRS" 4 "tBodyAcc-mean()-Z" -0.110053359325203
"WALKING_UPSTAIRS" 4 "tGravityAcc-mean()-X" 0.667377493902439
"WALKING_UPSTAIRS" 4 "tGravityAcc-mean()-Y" 0.176064219895122
"WALKING_UPSTAIRS" 4 "tGravityAcc-mean()-Z" 0.117030634772358
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-mean()-X" 0.080200587601626
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-mean()-Y" 0.0106812194621382
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-mean()-Z" -0.00737856315243902
"WALKING_UPSTAIRS" 4 "tBodyGyro-mean()-X" -0.027473566188374
"WALKING_UPSTAIRS" 4 "tBodyGyro-mean()-Y" -0.0845813729861789
"WALKING_UPSTAIRS" 4 "tBodyGyro-mean()-Z" 0.0958069867471545
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-mean()-X" -0.112213469653659
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-mean()-Y" -0.0384344734528455
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-mean()-Z" -0.0529863681443902
"WALKING_UPSTAIRS" 4 "tBodyAccMag-mean()" -0.441789745892683
"WALKING_UPSTAIRS" 4 "tGravityAccMag-mean()" -0.441789745892683
"WALKING_UPSTAIRS" 4 "tBodyAccJerkMag-mean()" -0.551665062753089
"WALKING_UPSTAIRS" 4 "tBodyGyroMag-mean()" -0.574385249590244
"WALKING_UPSTAIRS" 4 "tBodyGyroJerkMag-mean()" -0.771259192195122
"WALKING_UPSTAIRS" 4 "fBodyAcc-mean()-X" -0.518103409715447
"WALKING_UPSTAIRS" 4 "fBodyAcc-mean()-Y" -0.391561268041463
"WALKING_UPSTAIRS" 4 "fBodyAcc-mean()-Z" -0.708346275365854
"WALKING_UPSTAIRS" 4 "fBodyAcc-meanFreq()-X" -0.229896701265041
"WALKING_UPSTAIRS" 4 "fBodyAcc-meanFreq()-Y" 0.136415181912195
"WALKING_UPSTAIRS" 4 "fBodyAcc-meanFreq()-Z" -0.0204555236743252
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-mean()-X" -0.548003358486179
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-mean()-Y" -0.470861077819187
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-mean()-Z" -0.793248930406504
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-meanFreq()-X" -0.0626525261543089
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-meanFreq()-Y" -0.190358689715447
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-meanFreq()-Z" -0.164332976294309
"WALKING_UPSTAIRS" 4 "fBodyGyro-mean()-X" -0.537445270313821
"WALKING_UPSTAIRS" 4 "fBodyGyro-mean()-Y" -0.799459630325203
"WALKING_UPSTAIRS" 4 "fBodyGyro-mean()-Z" -0.634729117447154
"WALKING_UPSTAIRS" 4 "fBodyGyro-meanFreq()-X" -0.0761993841779675
"WALKING_UPSTAIRS" 4 "fBodyGyro-meanFreq()-Y" -0.403312438185366
"WALKING_UPSTAIRS" 4 "fBodyGyro-meanFreq()-Z" 0.0995517018569106
"WALKING_UPSTAIRS" 4 "fBodyAccMag-mean()" -0.497723469494309
"WALKING_UPSTAIRS" 4 "fBodyAccMag-meanFreq()" 0.139269821727642
"WALKING_UPSTAIRS" 4 "fBodyBodyAccJerkMag-mean()" -0.529301794643089
"WALKING_UPSTAIRS" 4 "fBodyBodyAccJerkMag-meanFreq()" 0.153282705439837
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroMag-mean()" -0.683314955211382
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroMag-meanFreq()" -0.0842086255799187
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroJerkMag-mean()" -0.793458132276423
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.181417870697967
"WALKING_UPSTAIRS" 4 "angle(tBodyAccMean,gravity)" -0.00117939477317073
"WALKING_UPSTAIRS" 4 "angle(tBodyAccJerkMean),gravityMean)" 0.00749156429682927
"WALKING_UPSTAIRS" 4 "angle(tBodyGyroMean,gravityMean)" 0.0139509974878049
"WALKING_UPSTAIRS" 4 "angle(tBodyGyroJerkMean,gravityMean)" 0.0216580637569106
"WALKING_UPSTAIRS" 4 "angle(X,gravityMean)" -0.547883935284553
"WALKING_UPSTAIRS" 4 "angle(Y,gravityMean)" -0.0967313490650406
"WALKING_UPSTAIRS" 4 "angle(Z,gravityMean)" -0.0611881534160976
"WALKING_UPSTAIRS" 4 "tBodyAcc-std()-X" -0.481157815330894
"WALKING_UPSTAIRS" 4 "tBodyAcc-std()-Y" -0.384255322007236
"WALKING_UPSTAIRS" 4 "tBodyAcc-std()-Z" -0.658285719430894
"WALKING_UPSTAIRS" 4 "tGravityAcc-std()-X" -0.954845868211382
"WALKING_UPSTAIRS" 4 "tGravityAcc-std()-Y" -0.940959838617886
"WALKING_UPSTAIRS" 4 "tGravityAcc-std()-Z" -0.948783616341463
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-std()-X" -0.522686832030976
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-std()-Y" -0.446980128646341
"WALKING_UPSTAIRS" 4 "tBodyAccJerk-std()-Z" -0.817881987560976
"WALKING_UPSTAIRS" 4 "tBodyGyro-std()-X" -0.623295736308943
"WALKING_UPSTAIRS" 4 "tBodyGyro-std()-Y" -0.749889456666667
"WALKING_UPSTAIRS" 4 "tBodyGyro-std()-Z" -0.695570737073171
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-std()-X" -0.637528066829268
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-std()-Y" -0.888412003333333
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk-std()-Z" -0.681795418349593
"WALKING_UPSTAIRS" 4 "tBodyAccMag-std()" -0.50629736504065
"WALKING_UPSTAIRS" 4 "tGravityAccMag-std()" -0.50629736504065
"WALKING_UPSTAIRS" 4 "tBodyAccJerkMag-std()" -0.547890232756098
"WALKING_UPSTAIRS" 4 "tBodyGyroMag-std()" -0.639915777398374
"WALKING_UPSTAIRS" 4 "tBodyGyroJerkMag-std()" -0.802559941951219
"WALKING_UPSTAIRS" 4 "fBodyAcc-std()-X" -0.468588371045528
"WALKING_UPSTAIRS" 4 "fBodyAcc-std()-Y" -0.422334649479756
"WALKING_UPSTAIRS" 4 "fBodyAcc-std()-Z" -0.659623483821138
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-std()-X" -0.540002452644715
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-std()-Y" -0.459377588636585
"WALKING_UPSTAIRS" 4 "fBodyAccJerk-std()-Z" -0.841927060081301
"WALKING_UPSTAIRS" 4 "fBodyGyro-std()-X" -0.652062731170732
"WALKING_UPSTAIRS" 4 "fBodyGyro-std()-Y" -0.727336206422764
"WALKING_UPSTAIRS" 4 "fBodyGyro-std()-Z" -0.748519078617886
"WALKING_UPSTAIRS" 4 "fBodyAccMag-std()" -0.590882542479675
"WALKING_UPSTAIRS" 4 "fBodyBodyAccJerkMag-std()" -0.576991683357724
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroMag-std()" -0.674631635121951
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroJerkMag-std()" -0.829831474634146
"WALKING_UPSTAIRS" 6 "tBodyAcc-mean()-X" 0.280179098426966
"WALKING_UPSTAIRS" 6 "tBodyAcc-mean()-Y" -0.0206949591117978
"WALKING_UPSTAIRS" 6 "tBodyAcc-mean()-Z" -0.110940029325843
"WALKING_UPSTAIRS" 6 "tGravityAcc-mean()-X" 0.736951892247191
"WALKING_UPSTAIRS" 6 "tGravityAcc-mean()-Y" -0.103190808202247
"WALKING_UPSTAIRS" 6 "tGravityAcc-mean()-Z" 0.0184833048368539
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-mean()-X" 0.0674351008988764
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-mean()-Y" -0.00310401228089888
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-mean()-Z" -0.00609868840674157
"WALKING_UPSTAIRS" 6 "tBodyGyro-mean()-X" -0.067430938188764
"WALKING_UPSTAIRS" 6 "tBodyGyro-mean()-Y" -0.0529948418524719
"WALKING_UPSTAIRS" 6 "tBodyGyro-mean()-Z" 0.0787625669280899
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-mean()-X" -0.0589128557764045
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-mean()-Y" -0.0500700364842697
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-mean()-Z" -0.0433103259283146
"WALKING_UPSTAIRS" 6 "tBodyAccMag-mean()" -0.0554082692382022
"WALKING_UPSTAIRS" 6 "tGravityAccMag-mean()" -0.0554082692382022
"WALKING_UPSTAIRS" 6 "tBodyAccJerkMag-mean()" -0.153888888820225
"WALKING_UPSTAIRS" 6 "tBodyGyroMag-mean()" -0.175624994910562
"WALKING_UPSTAIRS" 6 "tBodyGyroJerkMag-mean()" -0.202676039247191
"WALKING_UPSTAIRS" 6 "fBodyAcc-mean()-X" -0.133757972988764
"WALKING_UPSTAIRS" 6 "fBodyAcc-mean()-Y" 0.102003878820225
"WALKING_UPSTAIRS" 6 "fBodyAcc-mean()-Z" -0.336322224157303
"WALKING_UPSTAIRS" 6 "fBodyAcc-meanFreq()-X" -0.330407854494382
"WALKING_UPSTAIRS" 6 "fBodyAcc-meanFreq()-Y" 0.0818782474368539
"WALKING_UPSTAIRS" 6 "fBodyAcc-meanFreq()-Z" 0.284312710910112
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-mean()-X" -0.2089562025
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-mean()-Y" -0.0871500384348315
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-mean()-Z" -0.352981568269663
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-meanFreq()-X" -0.270896174822472
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-meanFreq()-Y" -0.400274190841573
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-meanFreq()-Z" -0.0656116522338202
"WALKING_UPSTAIRS" 6 "fBodyGyro-mean()-X" -0.0788327637831461
"WALKING_UPSTAIRS" 6 "fBodyGyro-mean()-Y" -0.248795741449438
"WALKING_UPSTAIRS" 6 "fBodyGyro-mean()-Z" -0.0819830495561798
"WALKING_UPSTAIRS" 6 "fBodyGyro-meanFreq()-X" 0.1225045045
"WALKING_UPSTAIRS" 6 "fBodyGyro-meanFreq()-Y" 0.0845962063707865
"WALKING_UPSTAIRS" 6 "fBodyGyro-meanFreq()-Z" 0.265781058932584
"WALKING_UPSTAIRS" 6 "fBodyAccMag-mean()" -0.0562800368966292
"WALKING_UPSTAIRS" 6 "fBodyAccMag-meanFreq()" 0.143609598123595
"WALKING_UPSTAIRS" 6 "fBodyBodyAccJerkMag-mean()" -0.0759734389325843
"WALKING_UPSTAIRS" 6 "fBodyBodyAccJerkMag-meanFreq()" -0.0235437494146067
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroMag-mean()" -0.156240715516854
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroMag-meanFreq()" 0.286221526499775
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroJerkMag-mean()" -0.252582563561798
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroJerkMag-meanFreq()" 0.130006026935955
"WALKING_UPSTAIRS" 6 "angle(tBodyAccMean,gravity)" -0.0423400323797753
"WALKING_UPSTAIRS" 6 "angle(tBodyAccJerkMean),gravityMean)" 0.00851374132921348
"WALKING_UPSTAIRS" 6 "angle(tBodyGyroMean,gravityMean)" 0.119026539662921
"WALKING_UPSTAIRS" 6 "angle(tBodyGyroJerkMean,gravityMean)" -0.107903208029213
"WALKING_UPSTAIRS" 6 "angle(X,gravityMean)" -0.564420031460674
"WALKING_UPSTAIRS" 6 "angle(Y,gravityMean)" 0.107396804719101
"WALKING_UPSTAIRS" 6 "angle(Z,gravityMean)" 0.00868112920693258
"WALKING_UPSTAIRS" 6 "tBodyAcc-std()-X" -0.127000600558652
"WALKING_UPSTAIRS" 6 "tBodyAcc-std()-Y" 0.121465311011236
"WALKING_UPSTAIRS" 6 "tBodyAcc-std()-Z" -0.361381608884045
"WALKING_UPSTAIRS" 6 "tGravityAcc-std()-X" -0.965208976741573
"WALKING_UPSTAIRS" 6 "tGravityAcc-std()-Y" -0.946484614719101
"WALKING_UPSTAIRS" 6 "tGravityAcc-std()-Z" -0.930654188651685
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-std()-X" -0.171553961355056
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-std()-Y" 0.00409088203382023
"WALKING_UPSTAIRS" 6 "tBodyAccJerk-std()-Z" -0.386900926617978
"WALKING_UPSTAIRS" 6 "tBodyGyro-std()-X" -0.35344952441573
"WALKING_UPSTAIRS" 6 "tBodyGyro-std()-Y" -0.267781342044944
"WALKING_UPSTAIRS" 6 "tBodyGyro-std()-Z" -0.272215022761798
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-std()-X" -0.0342001184382022
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-std()-Y" -0.300014548011236
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk-std()-Z" -0.0509923894251685
"WALKING_UPSTAIRS" 6 "tBodyAccMag-std()" -0.104608866786517
"WALKING_UPSTAIRS" 6 "tGravityAccMag-std()" -0.104608866786517
"WALKING_UPSTAIRS" 6 "tBodyAccJerkMag-std()" -0.0879004446179775
"WALKING_UPSTAIRS" 6 "tBodyGyroMag-std()" -0.201180788774157
"WALKING_UPSTAIRS" 6 "tBodyGyroJerkMag-std()" -0.23683550005236
"WALKING_UPSTAIRS" 6 "fBodyAcc-std()-X" -0.127245614919101
"WALKING_UPSTAIRS" 6 "fBodyAcc-std()-Y" 0.0592301040449438
"WALKING_UPSTAIRS" 6 "fBodyAcc-std()-Z" -0.432409407539326
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-std()-X" -0.207095971672
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-std()-Y" 0.0354678201573034
"WALKING_UPSTAIRS" 6 "fBodyAccJerk-std()-Z" -0.419621473955056
"WALKING_UPSTAIRS" 6 "fBodyGyro-std()-X" -0.445412804202247
"WALKING_UPSTAIRS" 6 "fBodyGyro-std()-Y" -0.28620515505618
"WALKING_UPSTAIRS" 6 "fBodyGyro-std()-Z" -0.414621153179775
"WALKING_UPSTAIRS" 6 "fBodyAccMag-std()" -0.274171341966292
"WALKING_UPSTAIRS" 6 "fBodyBodyAccJerkMag-std()" -0.11028850707236
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroMag-std()" -0.382816980159551
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroJerkMag-std()" -0.270829337453146
"WALKING_UPSTAIRS" 7 "tBodyAcc-mean()-X" 0.270211697814935
"WALKING_UPSTAIRS" 7 "tBodyAcc-mean()-Y" -0.0187904887668182
"WALKING_UPSTAIRS" 7 "tBodyAcc-mean()-Z" -0.112492375388312
"WALKING_UPSTAIRS" 7 "tGravityAcc-mean()-X" 0.681289120844156
"WALKING_UPSTAIRS" 7 "tGravityAcc-mean()-Y" -0.0420221452496753
"WALKING_UPSTAIRS" 7 "tGravityAcc-mean()-Z" 0.0342160711928604
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-mean()-X" 0.0831829573168831
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-mean()-Y" 0.00760909767418831
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-mean()-Z" -0.00791725696048701
"WALKING_UPSTAIRS" 7 "tBodyGyro-mean()-X" -0.0518716929407792
"WALKING_UPSTAIRS" 7 "tBodyGyro-mean()-Y" -0.0646077113078896
"WALKING_UPSTAIRS" 7 "tBodyGyro-mean()-Z" 0.0977671721406169
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-mean()-X" -0.0942037376182662
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-mean()-Y" -0.0414401406082792
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-mean()-Z" -0.0610307928148701
"WALKING_UPSTAIRS" 7 "tBodyAccMag-mean()" -0.511312036747403
"WALKING_UPSTAIRS" 7 "tGravityAccMag-mean()" -0.511312036747403
"WALKING_UPSTAIRS" 7 "tBodyAccJerkMag-mean()" -0.622815767680292
"WALKING_UPSTAIRS" 7 "tBodyGyroMag-mean()" -0.581899897967532
"WALKING_UPSTAIRS" 7 "tBodyGyroJerkMag-mean()" -0.713191348337662
"WALKING_UPSTAIRS" 7 "fBodyAcc-mean()-X" -0.593011288564935
"WALKING_UPSTAIRS" 7 "fBodyAcc-mean()-Y" -0.563547785174026
"WALKING_UPSTAIRS" 7 "fBodyAcc-mean()-Z" -0.531005941495552
"WALKING_UPSTAIRS" 7 "fBodyAcc-meanFreq()-X" -0.311790512382468
"WALKING_UPSTAIRS" 7 "fBodyAcc-meanFreq()-Y" -0.0300713296399351
"WALKING_UPSTAIRS" 7 "fBodyAcc-meanFreq()-Z" 0.0146620852844481
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-mean()-X" -0.637521940243831
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-mean()-Y" -0.641687333850227
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-mean()-Z" -0.642515716574286
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-meanFreq()-X" -0.11978430017462
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-meanFreq()-Y" -0.239501714015909
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-meanFreq()-Z" -0.220260861049058
"WALKING_UPSTAIRS" 7 "fBodyGyro-mean()-X" -0.643767578493507
"WALKING_UPSTAIRS" 7 "fBodyGyro-mean()-Y" -0.630419275006169
"WALKING_UPSTAIRS" 7 "fBodyGyro-mean()-Z" -0.655083354905844
"WALKING_UPSTAIRS" 7 "fBodyGyro-meanFreq()-X" -0.134491772785779
"WALKING_UPSTAIRS" 7 "fBodyGyro-meanFreq()-Y" -0.103884514547565
"WALKING_UPSTAIRS" 7 "fBodyGyro-meanFreq()-Z" -0.0863412384825
"WALKING_UPSTAIRS" 7 "fBodyAccMag-mean()" -0.518323878824675
"WALKING_UPSTAIRS" 7 "fBodyAccMag-meanFreq()" -0.0106873745212792
"WALKING_UPSTAIRS" 7 "fBodyBodyAccJerkMag-mean()" -0.553360009658182
"WALKING_UPSTAIRS" 7 "fBodyBodyAccJerkMag-meanFreq()" 0.108695730522532
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroMag-mean()" -0.628877272791136
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroMag-meanFreq()" -0.0352276334005552
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroJerkMag-mean()" -0.668879188156396
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroJerkMag-meanFreq()" 0.0631920436939935
"WALKING_UPSTAIRS" 7 "angle(tBodyAccMean,gravity)" 0.00269012793097403
"WALKING_UPSTAIRS" 7 "angle(tBodyAccJerkMean),gravityMean)" -0.0101427330402597
"WALKING_UPSTAIRS" 7 "angle(tBodyGyroMean,gravityMean)" 0.0421957283409091
"WALKING_UPSTAIRS" 7 "angle(tBodyGyroJerkMean,gravityMean)" -0.0230124181622597
"WALKING_UPSTAIRS" 7 "angle(X,gravityMean)" -0.525683267337662
"WALKING_UPSTAIRS" 7 "angle(Y,gravityMean)" 0.108786539103896
"WALKING_UPSTAIRS" 7 "angle(Z,gravityMean)" -0.0334261884535714
"WALKING_UPSTAIRS" 7 "tBodyAcc-std()-X" -0.577518324748052
"WALKING_UPSTAIRS" 7 "tBodyAcc-std()-Y" -0.546403365345779
"WALKING_UPSTAIRS" 7 "tBodyAcc-std()-Z" -0.456473642256981
"WALKING_UPSTAIRS" 7 "tGravityAcc-std()-X" -0.956538178587662
"WALKING_UPSTAIRS" 7 "tGravityAcc-std()-Y" -0.955312554090909
"WALKING_UPSTAIRS" 7 "tGravityAcc-std()-Z" -0.923304724090909
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-std()-X" -0.615131377408279
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-std()-Y" -0.622997416262013
"WALKING_UPSTAIRS" 7 "tBodyAccJerk-std()-Z" -0.664336860544416
"WALKING_UPSTAIRS" 7 "tBodyGyro-std()-X" -0.687155474097403
"WALKING_UPSTAIRS" 7 "tBodyGyro-std()-Y" -0.652408657909091
"WALKING_UPSTAIRS" 7 "tBodyGyro-std()-Z" -0.663340760331169
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-std()-X" -0.701731200484416
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-std()-Y" -0.674920114957468
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk-std()-Z" -0.750808705594156
"WALKING_UPSTAIRS" 7 "tBodyAccMag-std()" -0.510669879158539
"WALKING_UPSTAIRS" 7 "tGravityAccMag-std()" -0.510669879158539
"WALKING_UPSTAIRS" 7 "tBodyAccJerkMag-std()" -0.550560230585714
"WALKING_UPSTAIRS" 7 "tBodyGyroMag-std()" -0.598670795839286
"WALKING_UPSTAIRS" 7 "tBodyGyroJerkMag-std()" -0.658017844948377
"WALKING_UPSTAIRS" 7 "fBodyAcc-std()-X" -0.572347541484091
"WALKING_UPSTAIRS" 7 "fBodyAcc-std()-Y" -0.567046977262987
"WALKING_UPSTAIRS" 7 "fBodyAcc-std()-Z" -0.460792123277305
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-std()-X" -0.626785744584416
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-std()-Y" -0.62853163071948
"WALKING_UPSTAIRS" 7 "fBodyAccJerk-std()-Z" -0.684856438953896
"WALKING_UPSTAIRS" 7 "fBodyGyro-std()-X" -0.703883646896104
"WALKING_UPSTAIRS" 7 "fBodyGyro-std()-Y" -0.671161922837662
"WALKING_UPSTAIRS" 7 "fBodyGyro-std()-Z" -0.698949518905844
"WALKING_UPSTAIRS" 7 "fBodyAccMag-std()" -0.583819796092208
"WALKING_UPSTAIRS" 7 "fBodyBodyAccJerkMag-std()" -0.550683254908442
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroMag-std()" -0.650923648207792
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroJerkMag-std()" -0.668963362464935
"WALKING_UPSTAIRS" 8 "tBodyAcc-mean()-X" 0.270759063295374
"WALKING_UPSTAIRS" 8 "tBodyAcc-mean()-Y" -0.0181894974688612
"WALKING_UPSTAIRS" 8 "tBodyAcc-mean()-Z" -0.106809623683986
"WALKING_UPSTAIRS" 8 "tGravityAcc-mean()-X" 0.647498175409253
"WALKING_UPSTAIRS" 8 "tGravityAcc-mean()-Y" 0.0303211113118861
"WALKING_UPSTAIRS" 8 "tGravityAcc-mean()-Z" 0.0836542406807936
"WALKING_UPSTAIRS" 8 "tBodyAccJerk-mean()-X" 0.084215745375516
"WALKING_UPSTAIRS" 8 "tBodyAccJerk-mean()-Y" 0.000860301581786477
"WALKING_UPSTAIRS" 8 "tBodyAccJerk-mean()-Z" -0.0196719912994306
"WALKING_UPSTAIRS" 8 "tBodyGyro-mean()-X" 0.00359053897160142
"WALKING_UPSTAIRS" 8 "tBodyGyro-mean()-Y" -0.091077509832669
"WALKING_UPSTAIRS" 8 "tBodyGyro-mean()-Z" 0.0640867611561922
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk-mean()-X" -0.104969855200356
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk-mean()-Y" -0.0400922240331673
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk-mean()-Z" -0.0582887148366548
"WALKING_UPSTAIRS" 8 "tBodyAccMag-mean()" -0.468522592843416
"WALKING_UPSTAIRS" 8 "tGravityAccMag-mean()" -0.468522592843416
"WALKING_UPSTAIRS" 8 "tBodyAccJerkMag-mean()" -0.534248616612028
